UniRef90_A0A2N5PMV6	CDL21_09980	GCA_002865385	NIHV01000013.1	74731	75297
UniRef90_A0A2N5Q248	CDL21_05950	GCA_002865385	NIHV01000007.1	80568	81839
UniRef90_A7AZ14	CDL21_10800	GCA_002865385	NIHV01000015.1	28888	30807
UniRef90_A0A2N5NFY1	CDL21_07270	GCA_002865385	NIHV01000009.1	37221	37889
UniRef90_A0A2N5NKH2	CDL21_00580	GCA_002865385	NIHV01000001.1	111988	115191
UniRef90_A7B0A6	hflX	GCA_002865385	NIHV01000011.1	23311	24552
UniRef90_A7B8L1	CDL21_12365	GCA_002865385	NIHV01000018.1	63338	64150
UniRef90_A7AZS7	CDL21_06440	GCA_002865385	NIHV01000008.1	37156	37890
UniRef90_A0A2N5PEW2	CDL21_13900	GCA_002865385	NIHV01000024.1	36546	37073
UniRef90_B6FNQ6	CDL21_09160	GCA_002865385	NIHV01000012.1	52023	52694
UniRef90_A0A396G9N9	CDL21_05625	GCA_002865385	NIHV01000007.1	18569	18814
UniRef90_C0C172	CDL21_04215	GCA_002865385	NIHV01000005.1	53363	54055
UniRef90_D4M315	CDL21_08505	GCA_002865385	NIHV01000011.1	40935	42188
UniRef90_A0A2N5NPN6	CDL21_12760	GCA_002865385	NIHV01000020.1	11407	12786
UniRef90_A0A2N5PLR1	CDL21_12315	GCA_002865385	NIHV01000018.1	51372	51533
UniRef90_A7AZ40	CDL21_10695	GCA_002865385	NIHV01000015.1	6921	7424
UniRef90_A0A2N5P470	hypB	GCA_002865385	NIHV01000005.1	48982	49599
UniRef90_G4T4R6	gtfA	GCA_002865385	NIHV01000001.1	45887	47365
UniRef90_F7JU12	CDL21_03500	GCA_002865385	NIHV01000004.1	76722	78605
UniRef90_A0A396GF34	CDL21_04640	GCA_002865385	NIHV01000005.1	150583	151323
UniRef90_F3AUT6	CDL21_02910	GCA_002865385	NIHV01000003.1	144463	145407
UniRef90_A0A2N5NJS9	CDL21_06965	GCA_002865385	NIHV01000008.1	122395	123687
UniRef90_A0A2N5PTB7	CDL21_06525	GCA_002865385	NIHV01000008.1	48161	48520
UniRef90_A0A2N5PH26	CDL21_09510	GCA_002865385	NIHV01000012.1	104901	105521
UniRef90_F7JV68	CDL21_07895	GCA_002865385	NIHV01000010.1	35669	37381
UniRef90_A0A2N5P0T0	CDL21_10090	GCA_002865385	NIHV01000013.1	102808	103548
UniRef90_A0A2N5NH44	CDL21_07505	GCA_002865385	NIHV01000009.1	79032	80018
UniRef90_A7B2X0	CDL21_11420	GCA_002865385	NIHV01000016.1	48765	49895
UniRef90_R5TQH2	CDL21_06245	GCA_002865385	NIHV01000007.1	142132	143487
UniRef90_A0A2N5PL25	CDL21_07625	GCA_002865385	NIHV01000009.1	112224	113591
UniRef90_A0A2N5P634	CDL21_11550	GCA_002865385	NIHV01000016.1	76596	77591
UniRef90_R5YC07	CDL21_08735	GCA_002865385	NIHV01000011.1	93135	94631
UniRef90_A7B4U6	CDL21_05855	GCA_002865385	NIHV01000007.1	61098	61631
UniRef90_A0A2N5NV83	CDL21_07840	GCA_002865385	NIHV01000010.1	24686	26131
UniRef90_A0A2N5PH58	CDL21_09345	GCA_002865385	NIHV01000012.1	85744	85944
UniRef90_A7B1L7	mgtA	GCA_002865385	NIHV01000014.1	83381	86146
UniRef90_A5KN82	CDL21_02880	GCA_002865385	NIHV01000003.1	138341	138553
UniRef90_A0A2N5NQ55	CDL21_08745	GCA_002865385	NIHV01000011.1	95782	96897
UniRef90_A0A2N5PFW2	CDL21_02470	GCA_002865385	NIHV01000003.1	59468	60838
UniRef90_A0A2N5PSX6	CDL21_02600	GCA_002865385	NIHV01000003.1	82381	83457
UniRef90_F7K0Q7	CDL21_04900	GCA_002865385	NIHV01000006.1	37419	38648
UniRef90_B6FMH9	CDL21_02230	GCA_002865385	NIHV01000003.1	13658	14350
UniRef90_A7B5A9	CDL21_12610	GCA_002865385	NIHV01000019.1	43553	45313
UniRef90_A0A396GD07	CDL21_06990	GCA_002865385	NIHV01000008.1	128557	128919
UniRef90_A7B293	malQ	GCA_002865385	NIHV01000005.1	165786	167255
UniRef90_F7JMA7	thiD	GCA_002865385	NIHV01000003.1	19439	20236
UniRef90_A0A396G9E8	CDL21_07775	GCA_002865385	NIHV01000010.1	9129	10574
UniRef90_A0A2N5PL68	CDL21_13480	GCA_002865385	NIHV01000022.1	42078	42386
UniRef90_A0A2N5PRV4	CDL21_08780	GCA_002865385	NIHV01000011.1	103827	106475
UniRef90_A0A396G855	CDL21_04165	GCA_002865385	NIHV01000005.1	43713	44807
UniRef90_A0A3A9L000	CDL21_00120	GCA_002865385	NIHV01000001.1	17717	18403
UniRef90_A0A2N5NXF3	CDL21_13315	GCA_002865385	NIHV01000022.1	12905	14338
UniRef90_A0A2N5PIW0	CDL21_12805	GCA_002865385	NIHV01000020.1	25260	25712
UniRef90_A5KK88	CDL21_01355	GCA_002865385	NIHV01000002.1	40431	40628
UniRef90_A0A2N5Q3U3	CDL21_14645	GCA_002865385	NIHV01000032.1	4220	4720
UniRef90_A0A3E4KA00	CDL21_01630	GCA_002865385	NIHV01000002.1	87476	88903
UniRef90_A0A2N5PET4	CDL21_02005	GCA_002865385	NIHV01000002.1	160757	161869
UniRef90_A0A2N5NUT9	CDL21_11670	GCA_002865385	NIHV01000017.1	3789	4703
UniRef90_A0A2N5PAU2	CDL21_09935	GCA_002865385	NIHV01000013.1	66307	66996
UniRef90_A7B545	CDL21_05515	GCA_002865385	NIHV01000007.1	7463	8146
UniRef90_A0A2N5P0N4	CDL21_06945	GCA_002865385	NIHV01000008.1	117720	118751
UniRef90_A0A2N5PG10	CDL21_02330	GCA_002865385	NIHV01000003.1	30604	30918
UniRef90_A0A174ZK12	CDL21_06740	GCA_002865385	NIHV01000008.1	80869	81216
UniRef90_A7AXZ4	CDL21_06155	GCA_002865385	NIHV01000007.1	123643	124311
UniRef90_A0A2N5NVZ9	CDL21_10025	GCA_002865385	NIHV01000013.1	85535	85996
UniRef90_A0A2N5PM09	CDL21_08160	GCA_002865385	NIHV01000010.1	92154	93761
UniRef90_A7B205	CDL21_04290	GCA_002865385	NIHV01000005.1	76085	76369
UniRef90_F7JUV9	CDL21_12010	GCA_002865385	NIHV01000017.1	80118	80783
UniRef90_A7B7S6	CDL21_00470	GCA_002865385	NIHV01000001.1	93218	93997
UniRef90_A0A2N5PU55	CDL21_05200	GCA_002865385	NIHV01000006.1	105489	105968
UniRef90_A0A2N5NHV9	CDL21_04175	GCA_002865385	NIHV01000005.1	45933	46277
UniRef90_A0A2N5PVH5	CDL21_01615	GCA_002865385	NIHV01000002.1	86457	86771
UniRef90_A0A2N5NHH1	CDL21_07005	GCA_002865385	NIHV01000008.1	130361	130759
UniRef90_A7B369	CDL21_10315	GCA_002865385	NIHV01000014.1	40273	41640
UniRef90_A0A2N5NR44	CDL21_12575	GCA_002865385	NIHV01000019.1	38133	38774
UniRef90_A7B094	CDL21_08370	GCA_002865385	NIHV01000011.1	10161	12428
UniRef90_A0A2N5PCT4	CDL21_03355	GCA_002865385	NIHV01000004.1	47371	48129
UniRef90_A5KLD3	CDL21_09765	GCA_002865385	NIHV01000013.1	34254	34664
UniRef90_A0A2N5PUY1	CDL21_03395	GCA_002865385	NIHV01000004.1	57053	58510
UniRef90_A0A396GFK7	CDL21_04255	GCA_002865385	NIHV01000005.1	66443	68425
UniRef90_A0A2N5NMV4	CDL21_00970	GCA_002865385	NIHV01000001.1	206712	207317
UniRef90_A0A2N5PEJ9	CDL21_13735	GCA_002865385	NIHV01000024.1	382	3186
UniRef90_A7AZ74	leuB	GCA_002865385	NIHV01000002.1	165448	166533
UniRef90_A0A2N5PT75	CDL21_06895	GCA_002865385	NIHV01000008.1	108979	109965
UniRef90_R5YE24	CDL21_13820	GCA_002865385	NIHV01000024.1	21031	22446
UniRef90_A7B1B0	CDL21_02450	GCA_002865385	NIHV01000003.1	55562	56023
UniRef90_A0A2N5PYA2	CDL21_08625	GCA_002865385	NIHV01000011.1	65502	66647
UniRef90_R5TRK4	CDL21_04620	GCA_002865385	NIHV01000005.1	147517	148479
UniRef90_A0A2N5PIR8	CDL21_01115	GCA_002865385	NIHV01000001.1	239840	240790
UniRef90_A0A2N5NKI7	CDL21_03860	GCA_002865385	NIHV01000004.1	149586	150518
UniRef90_A0A2N5PJU5	mgtA	GCA_002865385	NIHV01000014.1	83381	86146
UniRef90_A0A2N5NTB7	CDL21_01685	GCA_002865385	NIHV01000002.1	100020	101252
UniRef90_R5UEC2	CDL21_08355	GCA_002865385	NIHV01000011.1	7547	8311
UniRef90_R6F6J0	CDL21_02050	GCA_002865385	NIHV01000002.1	172391	173779
UniRef90_A0A2N5Q233	add	GCA_002865385	NIHV01000007.1	92254	93231
UniRef90_A0A2N5PW83	CDL21_00820	GCA_002865385	NIHV01000001.1	168404	168898
UniRef90_A0A2N5PIC4	cbiT	GCA_002865385	NIHV01000010.1	48964	50181
UniRef90_A0A2N5NSH1	CDL21_03810	GCA_002865385	NIHV01000004.1	141680	142282
UniRef90_A0A2N5P079	CDL21_10240	GCA_002865385	NIHV01000014.1	22426	23385
UniRef90_A0A2N5PVT7	CDL21_14905	GCA_002865385	NIHV01000045.1	168	930
UniRef90_A0A2N5Q058	CDL21_08890	GCA_002865385	NIHV01000011.1	126627	127472
UniRef90_A0A2N5NZY4	CDL21_12800	GCA_002865385	NIHV01000020.1	23281	25038
UniRef90_A7AYN9	CDL21_01200	GCA_002865385	NIHV01000002.1	7130	7975
UniRef90_C9YMG1	CDL21_00105	GCA_002865385	NIHV01000001.1	15400	15693
UniRef90_A7B5I5	CDL21_11095	GCA_002865385	NIHV01000015.1	92385	93263
UniRef90_A0A2N5PTB8	CDL21_06595	GCA_002865385	NIHV01000008.1	57398	57826
UniRef90_A0A396FNW3	CDL21_02725	GCA_002865385	NIHV01000003.1	106585	107115
UniRef90_A0A2N5PTG9	CDL21_06555	GCA_002865385	NIHV01000008.1	52133	52600
UniRef90_A0A396G9F8	CDL21_07825	GCA_002865385	NIHV01000010.1	20660	23176
UniRef90_A0A2N5PKQ6	CDL21_12490	GCA_002865385	NIHV01000019.1	17246	17515
UniRef90_A0A174DAE2	CDL21_13025	GCA_002865385	NIHV01000021.1	10538	10903
UniRef90_A0A2N5P757	CDL21_01910	GCA_002865385	NIHV01000002.1	141817	143178
UniRef90_A0A2N5PFB3	CDL21_13910	GCA_002865385	NIHV01000025.1	452	1252
UniRef90_A0A3E4V9C3	CDL21_02405	GCA_002865385	NIHV01000003.1	44921	48394
UniRef90_F7JZC9	CDL21_06930	GCA_002865385	NIHV01000008.1	115086	115730
UniRef90_A0A2N5NP08	CDL21_02545	GCA_002865385	NIHV01000003.1	71885	72655
UniRef90_A0A2N5PGU6	CDL21_09535	GCA_002865385	NIHV01000012.1	113945	114256
UniRef90_A7B4J3	CDL21_09875	GCA_002865385	NIHV01000013.1	55982	56749
UniRef90_A7B1V6	CDL21_04100	GCA_002865385	NIHV01000005.1	29388	29813
UniRef90_A0A2N5NUB3	glgD	GCA_002865385	NIHV01000005.1	74921	76039
UniRef90_A0A174BKL5	CDL21_05655	GCA_002865385	NIHV01000007.1	21271	22230
UniRef90_A7B1D1	CDL21_02350	GCA_002865385	NIHV01000003.1	33461	34432
UniRef90_A0A2N5P853	CDL21_03695	GCA_002865385	NIHV01000004.1	118954	119886
UniRef90_F7JSV1	CDL21_10740	GCA_002865385	NIHV01000015.1	13740	14594
UniRef90_A0A2N5NKB1	CDL21_05690	GCA_002865385	NIHV01000007.1	30516	31343
UniRef90_A7AYI6	ispH	GCA_002865385	NIHV01000024.1	27275	28129
UniRef90_F7JVV2	CDL21_11410	GCA_002865385	NIHV01000016.1	47333	48370
UniRef90_A0A2N5PKH8	CDL21_09970	GCA_002865385	NIHV01000013.1	72758	73783
UniRef90_A0A2N5P4G9	CDL21_00805	GCA_002865385	NIHV01000001.1	164019	164723
UniRef90_A0A2N5NST2	CDL21_04415	GCA_002865385	NIHV01000005.1	104227	104526
UniRef90_A0A2N5PU65	CDL21_05145	GCA_002865385	NIHV01000006.1	94448	95485
UniRef90_F7JWL8	CDL21_11570	GCA_002865385	NIHV01000016.1	80905	82800
UniRef90_A0A2N5P580	CDL21_08965	GCA_002865385	NIHV01000012.1	7221	8129
UniRef90_F7JR71	CDL21_03615	GCA_002865385	NIHV01000004.1	99956	101119
UniRef90_A0A2N5P2Y3	CDL21_07335	GCA_002865385	NIHV01000009.1	47147	47347
UniRef90_A7B3M3	CDL21_09020	GCA_002865385	NIHV01000012.1	19507	21432
UniRef90_R5TS58	CDL21_07815	GCA_002865385	NIHV01000010.1	19691	20020
UniRef90_U2R7I4	CDL21_05510	GCA_002865385	NIHV01000007.1	7044	7361
UniRef90_A0A2N5PGX8	CDL21_09435	GCA_002865385	NIHV01000012.1	95963	96247
UniRef90_T4C0H5	CDL21_13565	GCA_002865385	NIHV01000023.1	8986	9366
UniRef90_A7B7T4	CDL21_00430	GCA_002865385	NIHV01000001.1	81041	82240
UniRef90_A0A2N5PSU0	trpE	GCA_002865385	NIHV01000003.1	76820	78286
UniRef90_A0A2N5PU99	CDL21_05155	GCA_002865385	NIHV01000006.1	96764	97924
UniRef90_F7JT04	CDL21_01120	GCA_002865385	NIHV01000001.1	240793	243072
UniRef90_A0A2N5PPF6	CDL21_11610	GCA_002865385	NIHV01000016.1	88658	89107
UniRef90_C9L3S5	CDL21_02195	GCA_002865385	NIHV01000003.1	6652	7056
UniRef90_A0A2N5NU94	CDL21_04840	GCA_002865385	NIHV01000006.1	25018	25392
UniRef90_A0A2N5P884	CDL21_09725	GCA_002865385	NIHV01000013.1	27254	28018
UniRef90_A0A2N5NQ06	CDL21_08755	GCA_002865385	NIHV01000011.1	97606	98454
UniRef90_A0A3E4V1F2	CDL21_05080	GCA_002865385	NIHV01000006.1	80000	81436
UniRef90_A0A2N5NV49	CDL21_07745	GCA_002865385	NIHV01000010.1	3000	4415
UniRef90_A7B5J3	CDL21_11050	GCA_002865385	NIHV01000015.1	82342	82878
UniRef90_A0A2N5NY19	CDL21_07560	GCA_002865385	NIHV01000009.1	93764	94342
UniRef90_A0A3E2WW83	CDL21_14265	GCA_002865385	NIHV01000027.1	3122	3607
UniRef90_A7B2U6	CDL21_11535	GCA_002865385	NIHV01000016.1	73938	74294
UniRef90_A7B6V1	CDL21_07865	GCA_002865385	NIHV01000010.1	31007	31786
UniRef90_R5QZ15	CDL21_02870	GCA_002865385	NIHV01000003.1	130026	138089
UniRef90_A0A396G5X1	CDL21_04280	GCA_002865385	NIHV01000005.1	73650	74924
UniRef90_A0A2N5NL01	CDL21_02645	GCA_002865385	NIHV01000003.1	93059	93976
UniRef90_A7AZ77	CDL21_02015	GCA_002865385	NIHV01000002.1	163727	164857
UniRef90_D4KKP9	CDL21_00075	GCA_002865385	NIHV01000001.1	9983	10831
UniRef90_A0A2N5PQP0	CDL21_10245	GCA_002865385	NIHV01000014.1	23392	23763
UniRef90_A0A2N5PES0	CDL21_13805	GCA_002865385	NIHV01000024.1	18683	19462
UniRef90_A0A2N5NVA8	CDL21_12050	GCA_002865385	NIHV01000018.1	215	895
UniRef90_A0A2N5PAI2	CDL21_04260	GCA_002865385	NIHV01000005.1	68607	69791
UniRef90_A7B752	CDL21_07705	GCA_002865385	NIHV01000009.1	129739	131370
UniRef90_F7JTX2	CDL21_03275	GCA_002865385	NIHV01000004.1	31705	32013
UniRef90_A7B145	CDL21_03060	GCA_002865385	NIHV01000003.1	172947	173915
UniRef90_A0A2N5PT95	CDL21_06645	GCA_002865385	NIHV01000008.1	65631	65948
UniRef90_F3AUT3	CDL21_02900	GCA_002865385	NIHV01000003.1	139674	139976
UniRef90_A7B5J0	CDL21_11060	GCA_002865385	NIHV01000015.1	85122	86285
UniRef90_F7JZ39	CDL21_00300	GCA_002865385	NIHV01000001.1	52393	53583
UniRef90_A0A1L5KJR4	CDL21_02460	GCA_002865385	NIHV01000003.1	56922	58370
UniRef90_A0A2N5PF45	CDL21_12585	GCA_002865385	NIHV01000019.1	39727	40395
UniRef90_A0A2N5PIV0	CDL21_01055	GCA_002865385	NIHV01000001.1	228712	229227
UniRef90_A0A2N5PN29	CDL21_00935	GCA_002865385	NIHV01000001.1	197110	201072
UniRef90_F7JV97	CDL21_08000	GCA_002865385	NIHV01000010.1	56306	57055
UniRef90_A0A2N5PFC9	CDL21_08930	GCA_002865385	NIHV01000012.1	1893	2126
UniRef90_A0A2N5PH14	CDL21_09565	GCA_002865385	NIHV01000012.1	119256	119618
UniRef90_A0A3E4V7N2	CDL21_03240	GCA_002865385	NIHV01000004.1	22966	23820
UniRef90_A0A2N5NKF3	CDL21_05490	GCA_002865385	NIHV01000007.1	3382	3765
UniRef90_A0A2N5PHU2	CDL21_13070	GCA_002865385	NIHV01000021.1	21225	21584
UniRef90_F7JZD0	CDL21_06925	GCA_002865385	NIHV01000008.1	114203	114994
UniRef90_A7AYH1	CDL21_13775	GCA_002865385	NIHV01000024.1	11298	12179
UniRef90_A7B7W4	CDL21_00385	GCA_002865385	NIHV01000001.1	73722	74096
UniRef90_A7B1V2	CDL21_04080	GCA_002865385	NIHV01000005.1	24620	25702
UniRef90_A7B3W0	CDL21_06375	GCA_002865385	NIHV01000008.1	23770	24243
UniRef90_A0A2N5P685	CDL21_13870	GCA_002865385	NIHV01000024.1	32176	32859
UniRef90_A0A2N5P2U3	CDL21_14195	GCA_002865385	NIHV01000026.1	16921	18990
UniRef90_A0A3E4K318	CDL21_10675	GCA_002865385	NIHV01000015.1	3382	4161
UniRef90_A0A2N5PBT8	CDL21_14685	GCA_002865385	NIHV01000033.1	5827	6594
UniRef90_E5XJP3	CDL21_02740	GCA_002865385	NIHV01000003.1	108879	109637
UniRef90_A0A2N5NUF4	ppk1	GCA_002865385	NIHV01000012.1	11968	14055
UniRef90_A0A2N5PF55	CDL21_12630	GCA_002865385	NIHV01000019.1	47686	48867
UniRef90_A0A2N5PW23	CDL21_00475	GCA_002865385	NIHV01000001.1	94145	94444
UniRef90_A7AY12	CDL21_06235	GCA_002865385	NIHV01000007.1	140337	140759
UniRef90_F7JZD3	CDL21_06915	GCA_002865385	NIHV01000008.1	112423	112755
UniRef90_A0A3E4K8W4	CDL21_11295	GCA_002865385	NIHV01000016.1	28083	28706
UniRef90_F7JTX1	CDL21_03270	GCA_002865385	NIHV01000004.1	31232	31570
UniRef90_A0A3E4UT05	CDL21_04005	GCA_002865385	NIHV01000005.1	3550	4986
UniRef90_A0A2N5PAY1	CDL21_14740	GCA_002865385	NIHV01000035.1	281	466
UniRef90_D4CGU0	CDL21_01050	GCA_002865385	NIHV01000001.1	227213	228433
UniRef90_A0A2N5NI29	aroE	GCA_002865385	NIHV01000001.1	97341	98204
UniRef90_A7B1B3	CDL21_02435	GCA_002865385	NIHV01000003.1	52361	53032
UniRef90_A0A2N5P5Z0	CDL21_11415	GCA_002865385	NIHV01000016.1	48354	48749
UniRef90_A0A2N5NTT3	CDL21_10525	GCA_002865385	NIHV01000014.1	79404	80066
UniRef90_A0A2N5NRC7	CDL21_06095	GCA_002865385	NIHV01000007.1	110482	112077
UniRef90_F7JSJ3	CDL21_01215	GCA_002865385	NIHV01000002.1	10659	11252
UniRef90_A0A2N5NRM4	CDL21_08460	GCA_002865385	NIHV01000011.1	31505	32368
UniRef90_A0A2N5P329	CDL21_07190	GCA_002865385	NIHV01000009.1	20193	21089
UniRef90_A7B7G6	CDL21_00930	GCA_002865385	NIHV01000001.1	196124	197059
UniRef90_A7B301	CDL21_11285	GCA_002865385	NIHV01000016.1	26467	27750
UniRef90_C0CH59	gnpA	GCA_002865385	NIHV01000009.1	14821	16983
UniRef90_A0A2N5Q3Y9	CDL21_11350	GCA_002865385	NIHV01000016.1	38120	38857
UniRef90_A0A2N5NZV9	CDL21_13675	GCA_002865385	NIHV01000023.1	30326	30946
UniRef90_A0A395ZYL3	CDL21_04360	GCA_002865385	NIHV01000005.1	91712	92386
UniRef90_A7AZV8	xylB	GCA_002865385	NIHV01000011.1	77832	79358
UniRef90_R5U633	CDL21_11230	GCA_002865385	NIHV01000016.1	16230	17459
UniRef90_A0A2N5P9T4	CDL21_03980	GCA_002865385	NIHV01000004.1	173154	176309
UniRef90_A0A2N5NZC7	CDL21_05505	GCA_002865385	NIHV01000007.1	5217	6080
UniRef90_F7JVK5	CDL21_07575	GCA_002865385	NIHV01000009.1	97451	98725
UniRef90_A0A2N5PT83	CDL21_06700	GCA_002865385	NIHV01000008.1	75253	76314
UniRef90_A0A2N5NQX2	CDL21_04580	GCA_002865385	NIHV01000005.1	140706	141119
UniRef90_A0A2N5PF88	CDL21_08920	GCA_002865385	NIHV01000012.1	1	1310
UniRef90_A7B772	ade	GCA_002865385	NIHV01000009.1	107627	109360
UniRef90_A0A2N5NS04	CDL21_07430	GCA_002865385	NIHV01000009.1	61974	62906
UniRef90_A0A2N5PQF1	CDL21_03200	GCA_002865385	NIHV01000004.1	15364	16200
UniRef90_F3AUQ3	CDL21_02810	GCA_002865385	NIHV01000003.1	120616	120975
UniRef90_A0A2N5Q3W9	mreC	GCA_002865385	NIHV01000016.1	54998	55867
UniRef90_A0A3E4VEK8	glnQ	GCA_002865385	NIHV01000021.1	8089	8847
UniRef90_A7B597	CDL21_12535	GCA_002865385	NIHV01000019.1	27593	29971
UniRef90_A0A2N5PNQ9	CDL21_08740	GCA_002865385	NIHV01000011.1	94644	95648
UniRef90_A0A2N5NQZ7	fabD	GCA_002865385	NIHV01000005.1	149669	150589
UniRef90_A7B4Z9	CDL21_05740	GCA_002865385	NIHV01000007.1	41710	42408
UniRef90_A0A2N5PU11	CDL21_05195	GCA_002865385	NIHV01000006.1	104974	105279
UniRef90_A0A2N5P144	CDL21_08700	GCA_002865385	NIHV01000011.1	82515	83336
UniRef90_A0A3E4UWL0	CDL21_12830	GCA_002865385	NIHV01000020.1	27381	28553
UniRef90_A0A2N5NT84	CDL21_07110	GCA_002865385	NIHV01000009.1	2988	3767
UniRef90_R5YBE3	CDL21_05610	GCA_002865385	NIHV01000007.1	16047	16487
UniRef90_A0A2N5P2X4	CDL21_14400	GCA_002865385	NIHV01000028.1	14603	14872
UniRef90_A7B776	CDL21_07590	GCA_002865385	NIHV01000009.1	102169	103068
UniRef90_S2YEZ3	CDL21_13920	GCA_002865385	NIHV01000025.1	3052	3285
UniRef90_A0A2N5NKK5	CDL21_03885	GCA_002865385	NIHV01000004.1	152166	153737
UniRef90_A0A2N5NUB0	CDL21_04820	GCA_002865385	NIHV01000006.1	19129	20049
UniRef90_R5TNI3	CDL21_05315	GCA_002865385	NIHV01000006.1	140088	142010
UniRef90_A0A2N5PL54	CDL21_13500	GCA_002865385	NIHV01000022.1	45498	46226
UniRef90_A7B4N4	CDL21_13895	GCA_002865385	NIHV01000024.1	35987	36526
UniRef90_A0A2N5PVG3	CDL21_01585	GCA_002865385	NIHV01000002.1	79468	79824
UniRef90_F7JSG1	CDL21_01385	GCA_002865385	NIHV01000002.1	45105	46433
UniRef90_A0A396G9R1	CDL21_07850	GCA_002865385	NIHV01000010.1	28070	28765
UniRef90_A0A396G729	CDL21_05010	GCA_002865385	NIHV01000006.1	57154	59262
UniRef90_A0A2N5PLT6	CDL21_07830	GCA_002865385	NIHV01000010.1	23191	23502
UniRef90_A0A2N5PH11	CDL21_09300	GCA_002865385	NIHV01000012.1	76982	77773
UniRef90_A7B8C8	CDL21_05415	GCA_002865385	NIHV01000006.1	160177	161460
UniRef90_A7B2I2	CDL21_05330	GCA_002865385	NIHV01000006.1	144539	145264
UniRef90_A0A2N5P846	CDL21_14990	GCA_002865385	NIHV01000058.1	1	288
UniRef90_A0A2N5NH55	CDL21_07680	GCA_002865385	NIHV01000009.1	125655	126434
UniRef90_A0A2N5P3F2	cls	GCA_002865385	NIHV01000002.1	120492	122051
UniRef90_A0A2N5PGX9	CDL21_09450	GCA_002865385	NIHV01000012.1	96910	97374
UniRef90_A0A2N5P2X7	CDL21_05790	GCA_002865385	NIHV01000007.1	51751	52533
UniRef90_A0A2N5PW37	CDL21_00610	GCA_002865385	NIHV01000001.1	120673	121224
UniRef90_A0A2N5P1L7	scfA	GCA_002865385	NIHV01000009.1	132913	133056
UniRef90_A0A2N5Q377	CDL21_01810	GCA_002865385	NIHV01000002.1	120040	120312
UniRef90_A0A3E4V102	CDL21_03675	GCA_002865385	NIHV01000004.1	113766	116093
UniRef90_A0A2N5PW64	CDL21_00795	GCA_002865385	NIHV01000001.1	162321	163001
UniRef90_A0A2N5NMU7	argB	GCA_002865385	NIHV01000001.1	234371	235270
UniRef90_A0A2N5PIP0	CDL21_01035	GCA_002865385	NIHV01000001.1	224027	224752
UniRef90_A0A2N5PT79	CDL21_06655	GCA_002865385	NIHV01000008.1	66437	66799
UniRef90_A0A2N5NUD5	CDL21_04735	GCA_002865385	NIHV01000006.1	2888	3979
UniRef90_A0A2N5PU28	CDL21_05130	GCA_002865385	NIHV01000006.1	91025	92419
UniRef90_A0A2N5PZB6	CDL21_06320	GCA_002865385	NIHV01000008.1	10250	11155
UniRef90_A0A2N5NVD1	CDL21_14395	GCA_002865385	NIHV01000028.1	13099	14601
UniRef90_A7B1A2	CDL21_02495	GCA_002865385	NIHV01000003.1	63266	64210
UniRef90_A0A2N5PP13	CDL21_08360	GCA_002865385	NIHV01000011.1	8325	8771
UniRef90_A0A2N5PTG0	CDL21_06330	GCA_002865385	NIHV01000008.1	12546	13790
UniRef90_A0A2N5NQT9	CDL21_13140	GCA_002865385	NIHV01000021.1	41989	42828
UniRef90_A0A2N5NR55	CDL21_08675	GCA_002865385	NIHV01000011.1	76760	77770
UniRef90_A0A2N5NE86	CDL21_14960	GCA_002865385	NIHV01000052.1	1	426
UniRef90_F7JZB7	CDL21_06980	GCA_002865385	NIHV01000008.1	125285	127390
UniRef90_A0A2N5NMQ5	CDL21_01225	GCA_002865385	NIHV01000002.1	12851	14026
UniRef90_A0A2N5NVA1	CDL21_12130	GCA_002865385	NIHV01000018.1	16049	16846
UniRef90_B6FVQ2	CDL21_14880	GCA_002865385	NIHV01000041.1	65	1549
UniRef90_A0A2N5NU74	CDL21_05005	GCA_002865385	NIHV01000006.1	56652	57110
UniRef90_A0A2N5PXM9	CDL21_08250	GCA_002865385	NIHV01000010.1	113289	113999
UniRef90_A7B1W1	CDL21_04120	GCA_002865385	NIHV01000005.1	32239	34413
UniRef90_A0A373D2U1	CDL21_02690	GCA_002865385	NIHV01000003.1	100225	100695
UniRef90_A0A2N5P4Y1	CDL21_10610	GCA_002865385	NIHV01000014.1	98552	99091
UniRef90_A0A3E4KBW1	CDL21_08185	GCA_002865385	NIHV01000010.1	96400	98283
UniRef90_A7AZS2	CDL21_06465	GCA_002865385	NIHV01000008.1	41861	42127
UniRef90_A7B356	kdpB	GCA_002865385	NIHV01000014.1	51982	54036
UniRef90_A7B6Z0	CDL21_08040	GCA_002865385	NIHV01000010.1	64406	66826
UniRef90_A0A2N5NPU2	CDL21_03010	GCA_002865385	NIHV01000003.1	164866	166068
UniRef90_A0A2N5Q1I8	CDL21_12300	GCA_002865385	NIHV01000018.1	46966	49200
UniRef90_F7JV73	CDL21_07915	GCA_002865385	NIHV01000010.1	40750	41637
UniRef90_A7B060	CDL21_13625	GCA_002865385	NIHV01000023.1	20628	21305
UniRef90_A0A2N5NR56	CDL21_12580	GCA_002865385	NIHV01000019.1	38762	39553
UniRef90_A0A2N5PSG4	CDL21_07310	GCA_002865385	NIHV01000009.1	44009	44842
UniRef90_A0A2N5P8W3	CDL21_04850	GCA_002865385	NIHV01000006.1	26467	28065
UniRef90_A0A2N5PGW3	CDL21_09440	GCA_002865385	NIHV01000012.1	96260	96541
